id_encuesta,GastoSnacksPartido,CantidadSnacks,AltaIntencionCompra,CategoriaPrecio,FrecuenciaConsumoSnacks,SeleccionApoya,JugadoresInfluyentes,PlaneaVerMundial2026,ConQuienVePartidos,id_encuestado,id_ubicacion,id_tiempo,id_campania
2247,Q51 - Q100,3,1,Super Premium,Rara vez,Argentina,Lionel Messi; Alphonso Davies; Kylian Mbappé,Sí,Familia,2247,2247,2247,2247
2248,Q25 - Q50,3,1,Moderado,1 a 2 veces por semana,Corea del Sur,Neymar Jr.,Sí,Compañeros de trabajo,2248,2248,2248,2248
2249,Menos de Q25,1,1,Economico,1 a 2 veces por semana,Inglaterra,Lamine Yamal; Vinícius Júnior,Sí,Solo,2249,2249,2249,2249
2250,Q101 - Q150,2,1,Economico,3 a 5 veces por semana,España,Neymar Jr.; Lionel Messi,No,Otro,2250,2250,2250,2250
2251,Q101 - Q150,2,0,Moderado,Rara vez,Alemania,Lionel Messi; Jude Bellingham,Sí,Amigos,2251,2251,2251,2251
2252,Q51 - Q100,2,1,Moderado,3 a 5 veces por semana,Inglaterra,Lamine Yamal,Sí,Otro,2252,2252,2252,2252
2253,Q25 - Q50,1,1,Accesible,1 a 2 veces por semana,Inglaterra,Neymar Jr.; Vinícius Júnior,Sí,Solo,2253,2253,2253,2253
2254,Menos de Q25,3,1,Super Premium,1 a 2 veces por semana,Inglaterra,Vinícius Júnior,Sí,Amigos,2254,2254,2254,2254
2255,Q51 - Q100,2,0,Moderado,3 a 5 veces por semana,Francia,Cristiano Ronaldo; Vinícius Júnior,Sí,Amigos,2255,2255,2255,2255
2256,Q51 - Q100,1,1,Moderado,Varias veces al mes,Cabo Verde,Cristiano Ronaldo; Vinícius Júnior,Sí,Familia,2256,2256,2256,2256
2257,Menos de Q25,1,0,Accesible,1 a 2 veces por semana,Portugal,Kylian Mbappé; Lamine Yamal,Sí,Solo,2257,2257,2257,2257
2258,Q25 - Q50,3,0,Economico,3 a 5 veces por semana,Francia,Christian Pulisic,Sí,Familia,2258,2258,2258,2258
2259,Q101 - Q150,1,0,Accesible,Varias veces al mes,Francia,Lionel Messi; Lamine Yamal; Kylian Mbappé,Sí,Solo,2259,2259,2259,2259
2260,Q51 - Q100,2,1,Premium,Rara vez,Argentina,Lionel Messi; Vinícius Júnior; Christian Pulisic,Sí,Familia,2260,2260,2260,2260
2261,Menos de Q25,1,0,Moderado,3 a 5 veces por semana,Francia,Federico Valverde,Sí,Familia,2261,2261,2261,2261
2262,Q25 - Q50,3,1,Accesible,3 a 5 veces por semana,México,Vinícius Júnior; Alphonso Davies; Ninguno,Sí,Familia,2262,2262,2262,2262
2263,Menos de Q25,1,1,Moderado,1 a 2 veces por semana,Brasil,Cristiano Ronaldo,Sí,Familia,2263,2263,2263,2263
2264,Más de Q150,3,1,Moderado,Varias veces al mes,BRASIL,Lionel Messi,Sí,Familia,2264,2264,2264,2264
2265,Más de Q150,2,1,Accesible,3 a 5 veces por semana,España,Lionel Messi; Cristiano Ronaldo; Vinícius Júnior,Sí,Compañeros de trabajo,2265,2265,2265,2265
2266,Q25 - Q50,1,1,Accesible,Varias veces al mes,Estados Unidos,Neymar Jr.; Alphonso Davies,Sí,Familia,2266,2266,2266,2266
2267,Q25 - Q50,2,0,Moderado,1 a 2 veces por semana,Portugal,Cristiano Ronaldo; Lionel Messi; Julián Álvarez,Sí,Compañeros de trabajo,2267,2267,2267,2267
2268,Q101 - Q150,3,1,Accesible,1 a 2 veces por semana,Argentina,Kylian Mbappé,Sí,Familia,2268,2268,2268,2268
2269,Q101 - Q150,1,1,Super Premium,Varias veces al mes,Argentina,Neymar Jr.,Sí,Amigos,2269,2269,2269,2269
2270,Menos de Q25,1,0,Accesible,Todos los días,Inglaterra,Vinícius Júnior; Cristiano Ronaldo; Jude Bellingham,Sí,Amigos,2270,2270,2270,2270
2271,Q25 - Q50,3,1,Premium,3 a 5 veces por semana,Argentina,Lionel Messi; Cristiano Ronaldo,Sí,Compañeros de trabajo,2271,2271,2271,2271
2272,Q25 - Q50,1,0,Moderado,3 a 5 veces por semana,Estados Unidos,Lionel Messi; Neymar Jr.; Cristiano Ronaldo,Sí,Solo,2272,2272,2272,2272
2273,Más de Q150,3,1,Accesible,3 a 5 veces por semana,Inglaterra,Julián Álvarez; Neymar Jr.; Kylian Mbappé,Sí,Amigos,2273,2273,2273,2273
2274,Menos de Q25,1,1,Accesible,Varias veces al mes,México,Neymar Jr.,Sí,Amigos,2274,2274,2274,2274
2275,Q25 - Q50,3,0,Accesible,Varias veces al mes,Alemania,Cristiano Ronaldo,Sí,Amigos,2275,2275,2275,2275
2276,Q101 - Q150,3,1,Moderado,3 a 5 veces por semana,CROACIA,Lionel Messi; Kylian Mbappé,Sí,Amigos,2276,2276,2276,2276
2277,Q51 - Q100,1,1,Moderado,Varias veces al mes,Türkiye,Jude Bellingham; Lionel Messi; Vinícius Júnior,Sí,Amigos,2277,2277,2277,2277
2278,Q25 - Q50,2,1,Moderado,3 a 5 veces por semana,Argentina,Julián Álvarez; Lionel Messi; Vinícius Júnior,No,Familia,2278,2278,2278,2278
2279,Más de Q150,3,1,Accesible,1 a 2 veces por semana,Portugal,Neymar Jr.,Sí,Familia,2279,2279,2279,2279
2280,Más de Q150,3,0,Accesible,3 a 5 veces por semana,Portugal,Kylian Mbappé,Sí,Familia,2280,2280,2280,2280
2281,Menos de Q25,2,0,Accesible,Varias veces al mes,Japón,Neymar Jr.; Lionel Messi; Lamine Yamal,Sí,Amigos,2281,2281,2281,2281
2282,Q25 - Q50,2,1,Economico,Todos los días,Inglaterra,Christian Pulisic,Sí,Amigos,2282,2282,2282,2282
2283,Q101 - Q150,3,1,Moderado,1 a 2 veces por semana,Inglaterra,Lionel Messi; Christian Pulisic,Sí,Amigos,2283,2283,2283,2283
2284,Q51 - Q100,3,0,Moderado,Todos los días,España,Kylian Mbappé; Cristiano Ronaldo; Lamine Yamal,No,Familia,2284,2284,2284,2284
2285,Q51 - Q100,3,1,Moderado,Todos los días,Argentina,Cristiano Ronaldo; Neymar Jr.,Sí,Amigos,2285,2285,2285,2285
2286,Más de Q150,2,1,Moderado,Rara vez,Brasil,Jude Bellingham; Cristiano Ronaldo; Lamine Yamal,No,Solo,2286,2286,2286,2286
2287,Más de Q150,3,1,Accesible,Varias veces al mes,MÉXICO,Neymar Jr.,Sí,Amigos,2287,2287,2287,2287
2288,Más de Q150,3,1,Economico,Todos los días,Francia,Lamine Yamal; Cristiano Ronaldo; Lionel Messi,Sí,Familia,2288,2288,2288,2288
2289,Q25 - Q50,3,1,Accesible,Todos los días,Brasil,Kylian Mbappé; Lionel Messi,No,Familia,2289,2289,2289,2289
2290,Q51 - Q100,3,1,Moderado,1 a 2 veces por semana,Czechia,Lionel Messi; Cristiano Ronaldo,Sí,Compañeros de trabajo,2290,2290,2290,2290
2291,Más de Q150,2,1,Premium,Rara vez,Estados Unidos,Neymar Jr.; Lionel Messi; Julián Álvarez,No,Amigos,2291,2291,2291,2291
2292,Q25 - Q50,3,1,Moderado,3 a 5 veces por semana,España,Vinícius Júnior; Cristiano Ronaldo; Kylian Mbappé,Sí,Amigos,2292,2292,2292,2292
2293,Menos de Q25,1,1,Accesible,Varias veces al mes,España,Cristiano Ronaldo,Sí,Familia,2293,2293,2293,2293
2294,Q25 - Q50,2,0,Moderado,1 a 2 veces por semana,México,Lionel Messi,Sí,Familia,2294,2294,2294,2294
2295,Q51 - Q100,1,0,Accesible,Varias veces al mes,España,Lionel Messi,No,Otro,2295,2295,2295,2295
2296,Q25 - Q50,3,1,Accesible,Varias veces al mes,Francia,Lionel Messi; Cristiano Ronaldo; Lamine Yamal,Sí,Amigos,2296,2296,2296,2296
2297,Q101 - Q150,3,1,Moderado,3 a 5 veces por semana,Francia,Harry Kane,Sí,Amigos,2297,2297,2297,2297
2298,Q101 - Q150,1,1,Accesible,Todos los días,Uruguay,Alphonso Davies; Ninguno; Neymar Jr.,Sí,Amigos,2298,2298,2298,2298
2299,Q25 - Q50,1,1,Super Premium,Varias veces al mes,Países Bajos,Lionel Messi; Lamine Yamal; Vinícius Júnior,Sí,Familia,2299,2299,2299,2299
2300,Q51 - Q100,1,0,Moderado,1 a 2 veces por semana,Argentina,Cristiano Ronaldo,Sí,Familia,2300,2300,2300,2300
2301,Q25 - Q50,3,1,Moderado,1 a 2 veces por semana,Argentina,Cristiano Ronaldo; Lamine Yamal; Neymar Jr.,Sí,Familia,2301,2301,2301,2301
2302,Q101 - Q150,3,0,Moderado,3 a 5 veces por semana,Francia,Cristiano Ronaldo,Sí,Familia,2302,2302,2302,2302
2303,Q101 - Q150,2,0,Moderado,Todos los días,Croacia,Vinícius Júnior; Lamine Yamal,Sí,Amigos,2303,2303,2303,2303
2304,Q25 - Q50,3,1,Moderado,1 a 2 veces por semana,Francia,Ninguno; Cristiano Ronaldo; Vinícius Júnior,Sí,Familia,2304,2304,2304,2304
2305,Q25 - Q50,2,1,Economico,1 a 2 veces por semana,México,Lionel Messi; Kylian Mbappé; Neymar Jr.,Sí,Familia,2305,2305,2305,2305
2306,Q101 - Q150,2,0,Accesible,3 a 5 veces por semana,España,Cristiano Ronaldo; Lionel Messi,No,Compañeros de trabajo,2306,2306,2306,2306
2307,Más de Q150,3,1,Accesible,1 a 2 veces por semana,Portugal,Cristiano Ronaldo,Sí,Familia,2307,2307,2307,2307
2308,Más de Q150,2,1,Premium,3 a 5 veces por semana,Francia,Vinícius Júnior; Lionel Messi,Sí,Amigos,2308,2308,2308,2308
2309,Q25 - Q50,1,1,Moderado,3 a 5 veces por semana,México,Lionel Messi; Jude Bellingham; Federico Valverde,Sí,Familia,2309,2309,2309,2309
2310,Q25 - Q50,2,0,Moderado,1 a 2 veces por semana,Francia,Jude Bellingham; Vinícius Júnior,Sí,Solo,2310,2310,2310,2310
2311,Q51 - Q100,3,1,Accesible,3 a 5 veces por semana,México,Lamine Yamal; Kylian Mbappé; Christian Pulisic,Sí,Otro,2311,2311,2311,2311
2312,Q25 - Q50,1,1,Economico,1 a 2 veces por semana,Argentina,Kylian Mbappé; Cristiano Ronaldo; Neymar Jr.,Sí,Amigos,2312,2312,2312,2312
2313,Menos de Q25,3,0,Premium,Todos los días,México,Lionel Messi; Julián Álvarez,No,Familia,2313,2313,2313,2313
2314,Q51 - Q100,2,0,Premium,1 a 2 veces por semana,Brasil,Harry Kane,No,Familia,2314,2314,2314,2314
2315,Q51 - Q100,1,0,Premium,Varias veces al mes,ARGENTINA,Neymar Jr.,Sí,Amigos,2315,2315,2315,2315
2316,Q51 - Q100,3,1,Accesible,Todos los días,Uruguay,Neymar Jr.; Lamine Yamal,Sí,Familia,2316,2316,2316,2316
2317,Q25 - Q50,1,1,Moderado,1 a 2 veces por semana,México,Kylian Mbappé; Neymar Jr.,No,Amigos,2317,2317,2317,2317
2318,Q51 - Q100,3,0,Moderado,Varias veces al mes,Uruguay,Lionel Messi; Kylian Mbappé,Sí,Amigos,2318,2318,2318,2318
2319,Q25 - Q50,1,1,Moderado,1 a 2 veces por semana,Argentina,Kylian Mbappé; Cristiano Ronaldo; Vinícius Júnior,Sí,Otro,2319,2319,2319,2319
2320,Q51 - Q100,2,0,Premium,Todos los días,México,Cristiano Ronaldo; Neymar Jr.; Rodri,Sí,Familia,2320,2320,2320,2320
2321,Q101 - Q150,3,1,Premium,Varias veces al mes,Brasil,Neymar Jr.; Rodri,Sí,Familia,2321,2321,2321,2321
2322,Menos de Q25,2,1,Premium,Todos los días,Francia,Neymar Jr.; Lionel Messi,Sí,Compañeros de trabajo,2322,2322,2322,2322
2323,Q101 - Q150,3,1,Accesible,Todos los días,Brasil,Vinícius Júnior,Sí,Amigos,2323,2323,2323,2323
2324,Menos de Q25,1,1,Accesible,Varias veces al mes,España,Lionel Messi; Jude Bellingham,Sí,Amigos,2324,2324,2324,2324
2325,Q51 - Q100,2,1,Premium,Varias veces al mes,Brasil,Cristiano Ronaldo; Vinícius Júnior,Sí,Amigos,2325,2325,2325,2325
2326,Q101 - Q150,1,1,Premium,3 a 5 veces por semana,México,Neymar Jr.; Jude Bellingham; Alphonso Davies,Sí,Compañeros de trabajo,2326,2326,2326,2326
2327,Q51 - Q100,2,1,Moderado,Varias veces al mes,Colombia,Kylian Mbappé,Sí,Amigos,2327,2327,2327,2327
2328,Q51 - Q100,2,1,Moderado,1 a 2 veces por semana,Brasil,Christian Pulisic; Lionel Messi,Sí,Amigos,2328,2328,2328,2328
2329,Más de Q150,3,0,Moderado,Varias veces al mes,Inglaterra,Cristiano Ronaldo; Harry Kane,Sí,Amigos,2329,2329,2329,2329
2331,Q51 - Q100,3,1,Premium,1 a 2 veces por semana,México,Lionel Messi; Cristiano Ronaldo,Sí,Amigos,2331,2331,2331,2331
2332,Q25 - Q50,2,1,Accesible,1 a 2 veces por semana,Brasil,Lionel Messi,Sí,Familia,2332,2332,2332,2332
2333,Menos de Q25,1,1,Accesible,3 a 5 veces por semana,Brasil,Cristiano Ronaldo; Lionel Messi; Kylian Mbappé,Sí,Familia,2333,2333,2333,2333
2334,Q101 - Q150,3,1,Accesible,Varias veces al mes,Argentina,Lionel Messi; Federico Valverde; Christian Pulisic,Sí,Familia,2334,2334,2334,2334
2335,Q25 - Q50,2,0,Moderado,Rara vez,Portugal,Cristiano Ronaldo,Sí,Compañeros de trabajo,2335,2335,2335,2335
2336,Q25 - Q50,3,1,Super Premium,Varias veces al mes,Portugal,Cristiano Ronaldo,Sí,Familia,2336,2336,2336,2336
2337,Q101 - Q150,3,1,Moderado,1 a 2 veces por semana,Francia,Lamine Yamal,Sí,Amigos,2337,2337,2337,2337
2338,Q51 - Q100,2,0,Premium,Rara vez,Brasil,Cristiano Ronaldo; Lionel Messi; Christian Pulisic,Sí,Compañeros de trabajo,2338,2338,2338,2338
2339,Menos de Q25,2,1,Premium,Todos los días,Estados Unidos,Julián Álvarez; Lionel Messi; Lamine Yamal,Sí,Solo,2339,2339,2339,2339
2340,Q101 - Q150,2,1,Accesible,Todos los días,Argentina,Lamine Yamal; Lionel Messi; Kylian Mbappé,Sí,Amigos,2340,2340,2340,2340
2341,Q51 - Q100,3,1,Premium,1 a 2 veces por semana,Irán,Kylian Mbappé,Sí,Amigos,2341,2341,2341,2341
2342,Q51 - Q100,1,0,Accesible,3 a 5 veces por semana,Inglaterra,Alphonso Davies; Lamine Yamal; Christian Pulisic,Sí,Amigos,2342,2342,2342,2342
2343,Q25 - Q50,1,0,Super Premium,Rara vez,Brasil,Federico Valverde,Sí,Familia,2343,2343,2343,2343
2344,Menos de Q25,3,0,Premium,Todos los días,México,Christian Pulisic,Sí,Familia,2344,2344,2344,2344
2345,Q51 - Q100,2,0,Moderado,Rara vez,Argentina,Federico Valverde; Cristiano Ronaldo; Vinícius Júnior,Sí,Familia,2345,2345,2345,2345
2346,Q25 - Q50,1,0,Premium,3 a 5 veces por semana,Brasil,Lamine Yamal; Cristiano Ronaldo; Jude Bellingham,No,Amigos,2346,2346,2346,2346
2347,Q25 - Q50,1,1,Moderado,Todos los días,Inglaterra,Rodri; Lionel Messi; Cristiano Ronaldo,Sí,Compañeros de trabajo,2347,2347,2347,2347
2348,Q51 - Q100,3,0,Moderado,1 a 2 veces por semana,Alemania,Lionel Messi,Sí,Amigos,2348,2348,2348,2348
2349,Q51 - Q100,3,0,Moderado,Todos los días,Cabo Verde,Cristiano Ronaldo; Julián Álvarez,Sí,Familia,2349,2349,2349,2349
2350,Q25 - Q50,3,0,Accesible,Varias veces al mes,México,Ninguno,Sí,Compañeros de trabajo,2350,2350,2350,2350
2351,Q51 - Q100,3,0,Premium,1 a 2 veces por semana,Estados Unidos,Julián Álvarez,Sí,Familia,2351,2351,2351,2351
2352,Q101 - Q150,1,0,Accesible,Todos los días,Brasil,Lionel Messi; Kylian Mbappé,Sí,Amigos,2352,2352,2352,2352
2353,Q101 - Q150,3,1,Moderado,Todos los días,Argentina,Neymar Jr.; Cristiano Ronaldo,Sí,Amigos,2353,2353,2353,2353
2354,Q25 - Q50,1,1,Super Premium,Todos los días,México,Lionel Messi,Sí,Amigos,2354,2354,2354,2354
2355,Q25 - Q50,1,0,Premium,3 a 5 veces por semana,Brasil,Cristiano Ronaldo,Sí,Familia,2355,2355,2355,2355
2356,Q51 - Q100,3,0,Accesible,1 a 2 veces por semana,Argentina,Jude Bellingham,Sí,Amigos,2356,2356,2356,2356
2357,Menos de Q25,2,0,Accesible,Todos los días,Argentina,Vinícius Júnior; Alphonso Davies; Julián Álvarez,Sí,Amigos,2357,2357,2357,2357
2358,Q25 - Q50,2,0,Accesible,Rara vez,Francia,Kylian Mbappé; Cristiano Ronaldo; Neymar Jr.,No,Amigos,2358,2358,2358,2358
2359,Q101 - Q150,3,0,Premium,1 a 2 veces por semana,México,Neymar Jr.; Vinícius Júnior,Sí,Amigos,2359,2359,2359,2359
2360,Q51 - Q100,3,1,Moderado,Rara vez,Inglaterra,Lionel Messi,Sí,Compañeros de trabajo,2360,2360,2360,2360
2361,Q25 - Q50,3,1,Accesible,Todos los días,Estados Unidos,Cristiano Ronaldo,Sí,Amigos,2361,2361,2361,2361
2362,Q101 - Q150,2,1,Moderado,Todos los días,Portugal,Jude Bellingham; Vinícius Júnior; Neymar Jr.,Sí,Familia,2362,2362,2362,2362
2363,Menos de Q25,3,1,Moderado,1 a 2 veces por semana,Estados Unidos,Jude Bellingham; Kylian Mbappé,Sí,Compañeros de trabajo,2363,2363,2363,2363
2364,Q25 - Q50,3,0,Accesible,Todos los días,España,Lionel Messi; Lamine Yamal,Sí,Familia,2364,2364,2364,2364
2365,Q25 - Q50,1,1,Economico,1 a 2 veces por semana,Argentina,Vinícius Júnior,Sí,Amigos,2365,2365,2365,2365
2366,Q25 - Q50,1,0,Accesible,1 a 2 veces por semana,Argentina,Lionel Messi; Vinícius Júnior,Sí,Familia,2366,2366,2366,2366
2367,Menos de Q25,2,0,Moderado,Todos los días,Argentina,Neymar Jr.; Vinícius Júnior; Alphonso Davies,Sí,Familia,2367,2367,2367,2367
2368,Más de Q150,2,0,Moderado,Todos los días,Portugal,Lionel Messi,Sí,Familia,2368,2368,2368,2368
2369,Q51 - Q100,1,0,Premium,Todos los días,Estados Unidos,Cristiano Ronaldo; Julián Álvarez,Sí,Familia,2369,2369,2369,2369
2370,Q25 - Q50,1,1,Economico,Varias veces al mes,Francia,Lionel Messi; Kylian Mbappé,No,Amigos,2370,2370,2370,2370
2371,Q25 - Q50,2,1,Accesible,3 a 5 veces por semana,Brasil,Jude Bellingham; Lamine Yamal,Sí,Amigos,2371,2371,2371,2371
2372,Q101 - Q150,2,1,Moderado,Varias veces al mes,Jordania,Harry Kane,Sí,Amigos,2372,2372,2372,2372
2373,Q25 - Q50,2,1,Moderado,3 a 5 veces por semana,Brasil,Lionel Messi; Jude Bellingham; Lamine Yamal,Sí,Amigos,2373,2373,2373,2373
2374,Q51 - Q100,2,1,Super Premium,Todos los días,Argentina,Kylian Mbappé,Sí,Solo,2374,2374,2374,2374
2375,Menos de Q25,2,1,Moderado,Todos los días,Alemania,Neymar Jr.; Federico Valverde,Sí,Solo,2375,2375,2375,2375
2376,Q25 - Q50,1,1,Premium,1 a 2 veces por semana,España,Rodri; Lionel Messi; Cristiano Ronaldo,Sí,Familia,2376,2376,2376,2376
2377,Q25 - Q50,1,1,Accesible,3 a 5 veces por semana,Argentina,Kylian Mbappé; Neymar Jr.; Cristiano Ronaldo,Sí,Amigos,2377,2377,2377,2377
2378,Q25 - Q50,1,1,Premium,Varias veces al mes,España,Kylian Mbappé,Sí,Familia,2378,2378,2378,2378
2379,Q25 - Q50,3,0,Economico,Varias veces al mes,Portugal,Lamine Yamal; Vinícius Júnior; Neymar Jr.,Sí,Solo,2379,2379,2379,2379
2380,Más de Q150,2,1,Moderado,3 a 5 veces por semana,Inglaterra,Kylian Mbappé; Vinícius Júnior,Sí,Amigos,2380,2380,2380,2380
2381,Q51 - Q100,2,0,Moderado,Todos los días,Brasil,Lionel Messi,Sí,Familia,2381,2381,2381,2381
2382,Q25 - Q50,2,1,Moderado,Todos los días,Argentina,Alphonso Davies; Cristiano Ronaldo; Lionel Messi,Sí,Familia,2382,2382,2382,2382
2383,Q25 - Q50,3,0,Accesible,Varias veces al mes,Brasil,Neymar Jr.,Sí,Amigos,2383,2383,2383,2383
2384,Q51 - Q100,2,1,Accesible,Varias veces al mes,Portugal,Kylian Mbappé; Neymar Jr.,Sí,Otro,2384,2384,2384,2384
2385,Q101 - Q150,2,0,Moderado,1 a 2 veces por semana,Argentina,Cristiano Ronaldo; Neymar Jr.; Lionel Messi,Sí,Compañeros de trabajo,2385,2385,2385,2385
2386,Q25 - Q50,1,1,Moderado,Varias veces al mes,Argentina,Lionel Messi; Cristiano Ronaldo; Kylian Mbappé,Sí,Otro,2386,2386,2386,2386
2387,Q51 - Q100,1,1,Accesible,3 a 5 veces por semana,Argentina,Kylian Mbappé; Neymar Jr.,Sí,Amigos,2387,2387,2387,2387
2388,Q25 - Q50,3,0,Premium,3 a 5 veces por semana,México,Harry Kane; Ninguno; Lionel Messi,Sí,Amigos,2388,2388,2388,2388
2389,Q101 - Q150,3,1,Moderado,Varias veces al mes,México,Cristiano Ronaldo,Sí,Amigos,2389,2389,2389,2389
2390,Q101 - Q150,1,1,Premium,1 a 2 veces por semana,España,Christian Pulisic; Lionel Messi; Kylian Mbappé,Sí,Amigos,2390,2390,2390,2390
2391,Q101 - Q150,2,0,Accesible,3 a 5 veces por semana,Bélgica,Lamine Yamal; Kylian Mbappé; Jude Bellingham,Sí,Otro,2391,2391,2391,2391
2392,Q101 - Q150,2,1,Premium,Varias veces al mes,Argentina,Cristiano Ronaldo; Lionel Messi; Neymar Jr.,Sí,Solo,2392,2392,2392,2392
2393,Q51 - Q100,1,1,Moderado,1 a 2 veces por semana,Inglaterra,Harry Kane; Federico Valverde,Sí,Solo,2393,2393,2393,2393
2394,Q25 - Q50,2,1,Moderado,Rara vez,Alemania,Lionel Messi; Neymar Jr.; Vinícius Júnior,Sí,Familia,2394,2394,2394,2394
2395,Q25 - Q50,1,0,Moderado,Rara vez,Portugal,Christian Pulisic,Sí,Familia,2395,2395,2395,2395
2396,Q51 - Q100,3,0,Accesible,3 a 5 veces por semana,México,Vinícius Júnior; Cristiano Ronaldo,Sí,Familia,2396,2396,2396,2396
2397,Q25 - Q50,1,0,Accesible,1 a 2 veces por semana,España,Julián Álvarez; Vinícius Júnior; Lionel Messi,Sí,Otro,2397,2397,2397,2397
2398,Menos de Q25,1,0,Economico,3 a 5 veces por semana,Argentina,Cristiano Ronaldo; Kylian Mbappé,Sí,Familia,2398,2398,2398,2398
2399,Q25 - Q50,3,0,Moderado,3 a 5 veces por semana,Argentina,Cristiano Ronaldo; Kylian Mbappé,Sí,Familia,2399,2399,2399,2399
2400,Q25 - Q50,3,0,Premium,Varias veces al mes,South Africa,Cristiano Ronaldo,Sí,Otro,2400,2400,2400,2400
2401,Q51 - Q100,2,1,Moderado,1 a 2 veces por semana,España,Lionel Messi; Kylian Mbappé; Jude Bellingham,Sí,Familia,2401,2401,2401,2401
2402,Q25 - Q50,1,0,Premium,Varias veces al mes,México,Vinícius Júnior; Lionel Messi; Neymar Jr.,Sí,Amigos,2402,2402,2402,2402
2403,Menos de Q25,3,1,Moderado,Todos los días,Francia,Lamine Yamal; Cristiano Ronaldo,Sí,Amigos,2403,2403,2403,2403
2404,Q101 - Q150,3,1,Economico,Todos los días,Argentina,Lionel Messi; Rodri,Sí,Amigos,2404,2404,2404,2404
2406,Q101 - Q150,1,1,Super Premium,Varias veces al mes,Inglaterra,Vinícius Júnior; Christian Pulisic; Kylian Mbappé,Sí,Familia,2406,2406,2406,2406
2407,Q51 - Q100,1,1,Moderado,3 a 5 veces por semana,Brasil,Kylian Mbappé,Sí,Amigos,2407,2407,2407,2407
2408,Q51 - Q100,3,1,Moderado,Varias veces al mes,España,Ninguno; Lionel Messi,Sí,Familia,2408,2408,2408,2408
2409,Menos de Q25,1,0,Moderado,Rara vez,Argentina,Cristiano Ronaldo; Christian Pulisic,Sí,Amigos,2409,2409,2409,2409
2410,Q25 - Q50,3,1,Super Premium,Todos los días,Francia,Harry Kane,Sí,Amigos,2410,2410,2410,2410
2411,Más de Q150,2,1,Moderado,1 a 2 veces por semana,Alemania,Lamine Yamal; Jude Bellingham,Sí,Familia,2411,2411,2411,2411
2412,Q25 - Q50,2,1,Accesible,Varias veces al mes,BRASIL,Lionel Messi,Sí,Familia,2412,2412,2412,2412
2413,Q25 - Q50,2,1,Accesible,Todos los días,Brasil,Neymar Jr.; Vinícius Júnior; Kylian Mbappé,Sí,Familia,2413,2413,2413,2413
2414,Menos de Q25,1,1,Accesible,Todos los días,Corea del Sur,Cristiano Ronaldo; Jude Bellingham; Neymar Jr.,Sí,Amigos,2414,2414,2414,2414
2415,Q101 - Q150,1,0,Moderado,3 a 5 veces por semana,Brasil,Lionel Messi; Vinícius Júnior,Sí,Familia,2415,2415,2415,2415
2416,Q51 - Q100,3,1,Accesible,1 a 2 veces por semana,Paraguay,Alphonso Davies; Kylian Mbappé; Cristiano Ronaldo,Sí,Compañeros de trabajo,2416,2416,2416,2416
2417,Q25 - Q50,3,0,Moderado,Varias veces al mes,México,Lionel Messi; Vinícius Júnior; Neymar Jr.,Sí,Familia,2417,2417,2417,2417
2418,Q25 - Q50,1,1,Moderado,1 a 2 veces por semana,Francia,Kylian Mbappé; Lionel Messi,Sí,Familia,2418,2418,2418,2418
2419,Q25 - Q50,1,0,Moderado,3 a 5 veces por semana,México,Lamine Yamal; Cristiano Ronaldo,Sí,Familia,2419,2419,2419,2419
2420,Q25 - Q50,2,0,Accesible,Todos los días,MÉXICO,Neymar Jr.,Sí,Familia,2420,2420,2420,2420
2421,Q101 - Q150,3,1,Moderado,Varias veces al mes,Alemania,Vinícius Júnior; Kylian Mbappé; Lionel Messi,No,Familia,2421,2421,2421,2421
2422,Q101 - Q150,2,0,Accesible,Varias veces al mes,Brasil,Neymar Jr.,Sí,Solo,2422,2422,2422,2422
2423,Menos de Q25,1,0,Accesible,3 a 5 veces por semana,México,Lionel Messi; Jude Bellingham; Neymar Jr.,Sí,Otro,2423,2423,2423,2423
2424,Q25 - Q50,1,1,Premium,Varias veces al mes,España,Lionel Messi; Kylian Mbappé; Federico Valverde,Sí,Familia,2424,2424,2424,2424
2425,Q101 - Q150,1,1,Moderado,3 a 5 veces por semana,Brasil,Vinícius Júnior; Julián Álvarez,Sí,Familia,2425,2425,2425,2425
2426,Q25 - Q50,2,0,Moderado,Varias veces al mes,Brasil,Cristiano Ronaldo,Sí,Amigos,2426,2426,2426,2426
2427,Q25 - Q50,3,1,Accesible,1 a 2 veces por semana,Inglaterra,Lamine Yamal; Jude Bellingham,Sí,Amigos,2427,2427,2427,2427
2428,Q101 - Q150,3,1,Accesible,Todos los días,Argentina,Cristiano Ronaldo,No,Amigos,2428,2428,2428,2428
2429,Q51 - Q100,3,1,Accesible,1 a 2 veces por semana,Argentina,Cristiano Ronaldo; Kylian Mbappé,Sí,Familia,2429,2429,2429,2429
2430,Q25 - Q50,2,1,Moderado,3 a 5 veces por semana,México,Cristiano Ronaldo,Sí,Familia,2430,2430,2430,2430
2431,Q101 - Q150,1,1,Moderado,Varias veces al mes,Haití,Kylian Mbappé; Christian Pulisic,Sí,Amigos,2431,2431,2431,2431
2432,Q101 - Q150,3,1,Premium,Rara vez,Argentina,Neymar Jr.; Harry Kane,Sí,Amigos,2432,2432,2432,2432
